Analysis for Gold

ACCURACY REPORT:
Overall accuracy:                        0.87540984
Accuracy within 1 phone:                 0.95737705
Accuracy within 2 phones:                0.99344262
Average edit distance from gold:         0.05628415
Average feature edit distance from gold: 0.04520807

Performance associated with each phone in Gold
Phone in Gold	Associated final miss likelihood	Mean Associated Normalized Lev.Dist.	Mean Associated Feat Edit Dist
m	|	0.11904761904761904	|	0.14285714285714285	|	0.024725274725274728
i	|	0.075	|	0.075	|	0.0375
l	|	0.08695652173913043	|	0.15217391304347827	|	0.040551839464882944
f	|	0.14285714285714285	|	0.17142857142857143	|	0.04395604395604396
ɛ̃	|	0.2222222222222222	|	0.37037037037037035	|	0.1217948717948718
e	|	0.21666666666666667	|	0.2982456140350877	|	0.09412955465587046
p	|	0.10204081632653061	|	0.14285714285714285	|	0.02864992150706436
n̪	|	0.16666666666666666	|	0.2	|	0.057692307692307696
ɲ	|	0.0	|	0.0	|	0.0
v	|	0.04	|	0.041666666666666664	|	0.0016025641025641027
ɛ	|	0.0967741935483871	|	0.16129032258064516	|	0.05459057071960298
ʁ	|	0.06722689075630252	|	0.10909090909090909	|	0.025699300699300702
s	|	0.13953488372093023	|	0.18604651162790697	|	0.09973166368515207
k	|	0.2222222222222222	|	0.4444444444444444	|	0.14102564102564102
ɑ̃	|	0.13043478260869565	|	0.21739130434782608	|	0.06605351170568562
t̪	|	0.20754716981132076	|	0.26	|	0.07923076923076923
z	|	0.1111111111111111	|	0.1111111111111111	|	0.004273504273504274
ɔ̃	|	0.05555555555555555	|	0.05555555555555555	|	0.002136752136752137
d̪	|	0.07692307692307693	|	0.07692307692307693	|	0.002958579881656805
a	|	0.11363636363636363	|	0.21428571428571427	|	0.059065934065934064
ø	|	0.25	|	0.4166666666666667	|	0.1185897435897436
w	|	0.30434782608695654	|	0.34782608695652173	|	0.051839464882943144
ɑ	|	0.5714285714285714	|	0.5714285714285714	|	0.04670329670329671
j	|	0.18421052631578946	|	0.2702702702702703	|	0.07484407484407485
b	|	0.09090909090909091	|	0.09523809523809523	|	0.005494505494505495
o	|	0.11764705882352941	|	0.11764705882352941	|	0.004524886877828055
ʒ	|	0.3125	|	0.6875	|	0.17908653846153844
t	|	1.0	|	1.0	|	0.038461538461538464
ɔ	|	0.041666666666666664	|	0.08333333333333333	|	0.030448717948717948
ə	|	0.2	|	0.4	|	0.28846153846153844
ɡ	|	0.14285714285714285	|	0.14285714285714285	|	0.04945054945054945
y	|	0.0	|	0.0	|	0.0
œ	|	0.0	|	0.0	|	0.0
ʃ	|	0.0	|	0.0	|	0.0
u	|	0.1111111111111111	|	0.1111111111111111	|	0.004273504273504274
ɥ	|	0.2	|	0.2	|	0.09230769230769231
œ̃	|	0.0	|	0.0	|	0.0
